timestamp,zone,CO_ppm,H2S_ppm,CH4_ppm,O2_percent,temperature_C,pressure_bar,vibration_mm_s,noise_dB,incident_flag
2025-01-15 10:00:00,Zone-A (Coke Oven),26.65,2.16,35.07,18.65,20.0,1.57,0.0,85.83,0
2025-01-15 10:30:00,Zone-D (Workshop),30.37,0.0,29.99,22.41,37.38,2.37,5.01,88.23,0
2025-01-15 11:00:00,Zone-B (Blast Furnace),10.38,0.0,43.21,20.36,20.0,2.13,0.0,66.21,0
2025-01-15 11:30:00,Zone-D (Workshop),46.21,0.0,115.47,23.0,45.47,3.64,3.8,73.14,0
2025-01-15 12:00:00,Zone-C (Oxygen Plant),26.98,4.93,42.67,17.13,49.08,3.44,2.3,75.17,0
2025-01-15 12:30:00,Zone-B (Blast Furnace),40.49,0.0,49.21,20.79,68.86,2.59,1.01,83.84,0
2025-01-15 13:00:00,Zone-B (Blast Furnace),7.81,5.46,30.71,23.0,46.81,1.48,3.7,91.09,0
2025-01-15 13:30:00,Zone-C (Oxygen Plant),19.06,6.16,93.96,19.97,60.66,1.52,3.4,58.15,0
2025-01-15 14:00:00,Zone-B (Blast Furnace),48.06,1.09,128.39,20.16,53.76,2.51,7.22,71.82,0
2025-01-15 14:30:00,Zone-D (Workshop),20.68,0.0,68.02,20.94,38.47,2.77,1.75,72.34,0
2025-01-15 15:00:00,Zone-A (Coke Oven),73.17,0.92,53.31,19.66,23.87,2.2,5.88,60.99,0
2025-01-15 15:30:00,Zone-D (Workshop),20.01,1.81,51.47,20.03,49.13,2.12,3.7,70.15,0
2025-01-15 16:00:00,Zone-A (Coke Oven),35.62,0.0,0.0,19.99,22.62,2.03,1.68,79.28,0
2025-01-15 16:30:00,Zone-A (Coke Oven),53.31,0.45,79.81,19.56,64.43,2.48,4.6,72.21,0
2025-01-15 17:00:00,Zone-D (Workshop),0.0,6.59,55.37,22.34,42.57,0.59,4.13,59.55,0
2025-01-15 17:30:00,Zone-D (Workshop),0.0,3.99,67.13,21.19,62.93,1.62,3.07,103.74,0
2025-01-15 18:00:00,Zone-D (Workshop),0.0,0.0,21.54,20.88,37.8,2.0,3.53,77.66,0
2025-01-15 18:30:00,Zone-D (Workshop),61.56,0.0,34.62,21.71,49.03,3.47,1.81,76.12,0
2025-01-15 19:00:00,Zone-C (Oxygen Plant),16.2,1.02,33.56,20.1,48.14,1.85,1.35,64.02,0
2025-01-15 19:30:00,Zone-B (Blast Furnace),93.95,1.36,90.86,19.34,44.32,2.64,4.52,77.61,0
2025-01-15 20:00:00,Zone-A (Coke Oven),15.89,3.49,34.85,19.6,38.51,2.68,2.55,73.36,0
2025-01-15 20:30:00,Zone-D (Workshop),34.61,0.39,133.31,20.5,50.89,3.54,2.84,56.11,0
2025-01-15 21:00:00,Zone-D (Workshop),68.55,3.53,67.23,18.91,31.11,3.51,3.56,64.3,0
2025-01-15 21:30:00,Zone-D (Workshop),80.15,7.81,0.0,19.75,26.86,2.45,3.53,82.95,0
2025-01-15 22:00:00,Zone-C (Oxygen Plant),81.54,4.45,44.86,19.73,63.64,2.12,0.14,94.44,0
2025-01-15 22:30:00,Zone-D (Workshop),60.21,1.86,23.93,23.0,55.91,1.97,5.57,78.67,0
2025-01-15 23:00:00,Zone-D (Workshop),55.6,1.45,0.0,16.34,45.99,2.31,3.24,86.03,0
2025-01-15 23:30:00,Zone-D (Workshop),44.81,0.93,113.98,20.23,69.98,2.15,2.59,73.44,0
2025-01-16 00:00:00,Zone-B (Blast Furnace),49.46,5.54,78.13,23.0,40.98,2.94,3.86,74.13,0
2025-01-16 00:30:00,Zone-C (Oxygen Plant),16.22,0.12,71.33,20.68,64.84,2.84,3.47,85.91,0
2025-01-16 01:00:00,Zone-D (Workshop),9.55,2.14,56.62,21.63,47.63,2.97,4.53,91.63,0
2025-01-16 01:30:00,Zone-A (Coke Oven),29.92,2.15,0.0,20.65,29.63,3.51,4.08,88.01,0
2025-01-16 02:00:00,Zone-A (Coke Oven),25.75,0.49,30.66,19.5,72.72,3.99,4.44,64.34,0
2025-01-16 02:30:00,Zone-A (Coke Oven),18.67,0.0,83.67,17.14,59.86,2.6,5.7,74.33,0
2025-01-16 03:00:00,Zone-C (Oxygen Plant),47.41,2.97,7.95,20.81,43.18,3.38,4.77,77.78,0
2025-01-16 03:30:00,Zone-C (Oxygen Plant),53.88,1.82,0.0,19.34,55.91,2.22,2.68,72.4,0
2025-01-16 04:00:00,Zone-A (Coke Oven),32.21,3.5,40.92,19.3,38.94,3.45,0.75,78.88,0
2025-01-16 04:30:00,Zone-D (Workshop),66.94,0.4,44.33,19.75,57.44,3.35,6.34,83.21,0
2025-01-16 05:00:00,Zone-C (Oxygen Plant),1.46,5.66,55.42,23.0,20.0,3.31,2.52,85.03,0
2025-01-16 05:30:00,Zone-A (Coke Oven),25.16,0.0,79.14,23.0,29.7,2.58,2.05,91.86,0
2025-01-16 06:00:00,Zone-A (Coke Oven),12.08,7.14,75.5,20.83,59.69,1.97,0.0,71.71,0
2025-01-16 06:30:00,Zone-D (Workshop),0.0,0.0,60.35,19.8,41.26,1.38,3.68,61.36,0
2025-01-16 07:00:00,Zone-B (Blast Furnace),27.93,3.3,97.82,18.73,48.11,2.47,3.3,78.58,0
2025-01-16 07:30:00,Zone-C (Oxygen Plant),26.96,3.43,0.0,21.2,24.8,3.73,0.0,93.84,0
2025-01-16 08:00:00,Zone-D (Workshop),67.84,0.0,70.18,23.0,72.72,2.25,3.91,70.23,0
2025-01-16 08:30:00,Zone-A (Coke Oven),45.77,3.27,75.06,20.13,62.86,3.13,2.0,81.87,0
2025-01-16 09:00:00,Zone-A (Coke Oven),4.4,5.84,0.42,16.93,41.99,3.18,8.38,81.96,0
2025-01-16 09:30:00,Zone-D (Workshop),76.35,0.0,0.0,21.51,38.93,2.27,1.86,76.91,0
2025-01-16 10:00:00,Zone-C (Oxygen Plant),60.53,3.51,20.16,21.98,60.44,3.55,2.13,75.07,0
2025-01-16 10:30:00,Zone-B (Blast Furnace),44.55,0.0,23.54,18.12,74.74,0.5,1.25,65.77,0
2025-01-16 11:00:00,Zone-B (Blast Furnace),24.34,0.0,80.14,20.76,59.31,1.52,5.56,52.18,0
2025-01-16 11:30:00,Zone-A (Coke Oven),6.01,6.89,25.42,21.18,77.58,1.77,2.25,63.88,0
2025-01-16 12:00:00,Zone-C (Oxygen Plant),20.69,0.25,15.75,20.39,31.16,1.84,1.55,71.1,0
2025-01-16 12:30:00,Zone-B (Blast Furnace),57.22,0.0,25.53,19.31,32.71,2.77,4.41,85.97,0
2025-01-16 13:00:00,Zone-C (Oxygen Plant),77.11,1.41,94.75,22.02,27.17,2.73,0.24,73.97,0
2025-01-16 13:30:00,Zone-C (Oxygen Plant),68.58,8.2,50.52,19.89,51.63,2.82,4.25,69.81,0
2025-01-16 14:00:00,Zone-A (Coke Oven),17.78,0.0,42.83,18.27,47.63,2.98,6.56,66.09,0
2025-01-16 14:30:00,Zone-B (Blast Furnace),2.01,0.0,45.6,17.43,42.72,1.74,4.13,81.57,0
2025-01-16 15:00:00,Zone-D (Workshop),33.52,6.49,101.68,22.39,57.14,1.53,4.28,88.58,0
2025-01-16 15:30:00,Zone-A (Coke Oven),0.0,7.57,20.03,21.42,63.48,2.82,4.74,85.63,0
2025-01-16 16:00:00,Zone-B (Blast Furnace),38.08,1.69,102.62,20.63,22.12,2.0,6.42,81.06,0
2025-01-16 16:30:00,Zone-B (Blast Furnace),26.31,0.0,58.42,19.84,36.05,1.24,5.42,60.24,0
2025-01-16 17:00:00,Zone-B (Blast Furnace),18.35,8.29,43.58,19.71,57.3,3.28,3.88,71.48,0
2025-01-16 17:30:00,Zone-B (Blast Furnace),0.0,6.78,150.04,18.89,37.98,3.62,4.81,94.47,0
2025-01-16 18:00:00,Zone-B (Blast Furnace),42.84,4.04,7.77,19.85,33.03,3.75,1.23,86.22,0
2025-01-16 18:30:00,Zone-C (Oxygen Plant),16.68,0.0,35.85,17.32,60.28,2.65,4.55,59.62,0
2025-01-16 19:00:00,Zone-A (Coke Oven),0.75,1.85,0.7,19.4,25.66,3.0,0.99,74.44,0
2025-01-16 19:30:00,Zone-C (Oxygen Plant),0.0,1.52,88.1,20.03,40.48,3.6,2.27,78.63,0
2025-01-16 20:00:00,Zone-D (Workshop),29.31,2.99,117.57,21.41,49.93,1.99,0.0,67.38,0
2025-01-16 20:30:00,Zone-B (Blast Furnace),74.31,6.35,116.8,20.44,36.39,3.39,3.8,51.91,0
2025-01-16 21:00:00,Zone-A (Coke Oven),71.53,4.64,98.96,21.69,56.75,2.72,1.71,75.99,0
2025-01-16 21:30:00,Zone-B (Blast Furnace),18.57,0.0,42.1,22.52,36.47,3.23,5.22,67.12,0
2025-01-16 22:00:00,Zone-A (Coke Oven),14.94,6.13,35.39,22.09,66.13,2.65,3.78,67.16,0
2025-01-16 22:30:00,Zone-C (Oxygen Plant),41.72,2.94,0.0,21.21,43.11,3.54,5.25,71.45,0
2025-01-16 23:00:00,Zone-A (Coke Oven),5.04,4.06,131.43,20.52,55.07,2.68,0.83,73.66,0
2025-01-16 23:30:00,Zone-D (Workshop),37.54,6.4,68.76,19.03,56.19,1.31,5.08,74.91,0
2025-01-17 00:00:00,Zone-D (Workshop),49.15,0.0,30.32,21.61,35.59,3.66,7.21,66.16,0
2025-01-17 00:30:00,Zone-A (Coke Oven),60.67,1.89,103.12,23.0,20.0,1.74,4.53,72.8,0
2025-01-17 01:00:00,Zone-A (Coke Oven),27.5,0.41,11.09,21.01,50.41,3.5,4.58,57.43,0
2025-01-17 01:30:00,Zone-A (Coke Oven),24.91,0.0,66.26,23.0,46.08,2.43,3.34,78.11,0
2025-01-17 02:00:00,Zone-A (Coke Oven),8.05,3.04,43.09,18.21,53.34,3.44,1.95,50.0,0
2025-01-17 02:30:00,Zone-D (Workshop),9.33,9.53,75.55,18.77,41.6,3.41,4.52,72.11,0
2025-01-17 03:00:00,Zone-B (Blast Furnace),24.34,0.0,47.46,21.78,38.54,2.84,0.0,84.19,0
2025-01-17 03:30:00,Zone-A (Coke Oven),39.18,1.9,0.0,20.9,75.13,2.91,2.16,64.41,0
2025-01-17 04:00:00,Zone-A (Coke Oven),52.84,3.92,53.02,22.47,22.91,2.84,0.0,82.16,0
2025-01-17 04:30:00,Zone-D (Workshop),9.92,2.37,91.95,20.48,56.01,0.89,1.59,86.56,0
2025-01-17 05:00:00,Zone-D (Workshop),67.32,1.66,48.83,19.2,36.38,2.59,4.28,50.0,0
2025-01-17 05:30:00,Zone-C (Oxygen Plant),23.22,0.0,81.0,20.18,39.96,1.61,4.01,73.49,0
2025-01-17 06:00:00,Zone-A (Coke Oven),29.47,2.7,8.18,18.2,40.24,2.64,3.1,50.0,0
2025-01-17 06:30:00,Zone-C (Oxygen Plant),11.32,0.0,48.95,18.81,32.95,1.59,3.34,73.82,0
2025-01-17 07:00:00,Zone-D (Workshop),0.0,0.0,25.02,21.96,53.57,1.55,0.0,74.93,0
2025-01-17 07:30:00,Zone-D (Workshop),52.1,5.58,79.88,21.81,65.86,3.78,2.25,50.17,0
2025-01-17 08:00:00,Zone-B (Blast Furnace),48.42,4.88,51.26,21.04,52.05,3.36,1.64,94.25,0
2025-01-17 08:30:00,Zone-A (Coke Oven),22.97,2.15,77.6,17.92,46.55,2.5,1.68,77.86,0
2025-01-17 09:00:00,Zone-C (Oxygen Plant),31.67,2.69,93.51,19.96,30.2,2.65,4.2,66.51,0
2025-01-17 09:30:00,Zone-D (Workshop),42.9,5.22,77.66,18.66,52.75,2.3,1.28,89.65,0
2025-01-17 10:00:00,Zone-D (Workshop),0.0,2.67,60.92,22.26,77.35,2.96,1.79,57.04,0
2025-01-17 10:30:00,Zone-C (Oxygen Plant),16.77,4.71,10.07,19.62,39.29,1.96,0.0,62.71,0
2025-01-17 11:00:00,Zone-B (Blast Furnace),49.86,1.11,49.89,18.87,39.36,3.29,2.41,52.01,0
2025-01-17 11:30:00,Zone-D (Workshop),0.0,5.94,28.68,20.54,36.58,2.3,0.82,93.01,0
2025-01-17 12:00:00,Zone-A (Coke Oven),37.34,2.96,36.24,19.54,37.66,2.16,3.16,78.32,0
2025-01-17 12:30:00,Zone-D (Workshop),0.0,2.58,35.02,22.73,20.0,2.52,1.1,81.59,0
2025-01-17 13:00:00,Zone-A (Coke Oven),41.66,0.0,10.8,19.4,51.08,2.03,3.21,78.01,0
2025-01-17 13:30:00,Zone-C (Oxygen Plant),29.11,2.86,0.0,18.4,32.32,2.76,2.71,80.74,0
2025-01-17 14:00:00,Zone-A (Coke Oven),0.0,0.0,23.27,17.27,20.85,2.07,6.34,75.78,0
2025-01-17 14:30:00,Zone-C (Oxygen Plant),59.12,0.09,57.74,20.45,56.3,2.87,3.99,77.71,0
2025-01-17 15:00:00,Zone-A (Coke Oven),11.64,0.0,0.0,19.66,28.77,3.47,0.0,76.08,0
2025-01-17 15:30:00,Zone-C (Oxygen Plant),9.74,0.0,50.63,18.36,39.92,1.92,0.47,68.91,0
2025-01-17 16:00:00,Zone-A (Coke Oven),35.01,8.37,126.01,22.28,67.0,2.4,3.11,74.53,0
2025-01-17 16:30:00,Zone-B (Blast Furnace),58.72,5.99,90.92,21.5,23.86,2.87,1.14,77.74,0
2025-01-17 17:00:00,Zone-A (Coke Oven),4.6,7.76,115.74,20.46,22.01,2.15,0.0,76.11,0
2025-01-17 17:30:00,Zone-A (Coke Oven),31.54,0.0,65.65,22.55,49.04,2.87,5.7,60.22,0
2025-01-17 18:00:00,Zone-B (Blast Furnace),40.72,2.21,96.7,21.49,62.24,2.94,4.44,61.55,0
2025-01-17 18:30:00,Zone-D (Workshop),47.33,0.0,21.04,19.27,21.38,3.37,4.04,85.83,0
2025-01-17 19:00:00,Zone-D (Workshop),34.41,0.0,24.23,18.94,51.12,2.02,1.79,71.93,0
2025-01-17 19:30:00,Zone-A (Coke Oven),20.82,0.0,0.0,21.73,53.71,1.75,3.86,80.85,0
2025-01-17 20:00:00,Zone-B (Blast Furnace),9.31,5.72,97.45,21.09,20.0,2.25,1.59,64.08,0
2025-01-17 20:30:00,Zone-A (Coke Oven),32.15,0.81,111.61,20.75,56.98,1.73,3.41,60.27,0
2025-01-17 21:00:00,Zone-C (Oxygen Plant),3.2,5.21,27.87,19.23,58.15,2.95,1.16,66.56,0
2025-01-17 21:30:00,Zone-C (Oxygen Plant),0.0,3.81,39.84,21.41,40.32,1.57,6.03,72.77,0
2025-01-17 22:00:00,Zone-A (Coke Oven),40.91,8.91,19.85,19.37,63.79,4.37,0.0,68.35,0
2025-01-17 22:30:00,Zone-D (Workshop),52.6,0.0,65.31,20.35,62.05,3.54,5.46,87.94,0
2025-01-17 23:00:00,Zone-D (Workshop),0.0,5.78,95.0,22.67,46.55,2.51,3.08,76.8,0
2025-01-17 23:30:00,Zone-A (Coke Oven),4.76,5.44,0.0,19.51,38.23,3.19,2.02,93.49,0
2025-01-18 00:00:00,Zone-A (Coke Oven),45.48,0.0,66.38,18.14,30.41,1.19,3.33,79.04,0
2025-01-18 00:30:00,Zone-C (Oxygen Plant),81.44,5.02,38.93,18.92,44.44,4.52,4.47,50.87,0
2025-01-18 01:00:00,Zone-D (Workshop),30.52,3.01,54.54,21.99,53.55,2.03,5.73,85.56,0
2025-01-18 01:30:00,Zone-A (Coke Oven),11.8,1.32,68.36,20.88,40.14,2.4,3.63,59.9,0
2025-01-18 02:00:00,Zone-C (Oxygen Plant),25.43,0.0,42.47,20.31,20.0,1.02,1.22,77.31,0
2025-01-18 02:30:00,Zone-D (Workshop),64.37,0.0,45.86,19.74,64.03,2.89,3.11,67.25,0
2025-01-18 03:00:00,Zone-B (Blast Furnace),13.85,8.15,41.44,21.23,47.85,1.61,6.63,96.43,0
2025-01-18 03:30:00,Zone-C (Oxygen Plant),10.02,2.0,88.81,19.23,39.31,2.58,5.7,89.4,0
2025-01-18 04:00:00,Zone-D (Workshop),17.93,4.35,66.75,20.96,57.86,2.06,4.82,67.58,0
2025-01-18 04:30:00,Zone-D (Workshop),6.17,0.0,58.82,19.4,67.87,1.64,4.59,73.73,0
2025-01-18 05:00:00,Zone-C (Oxygen Plant),33.07,0.0,0.0,19.15,20.0,1.86,4.4,77.45,0
2025-01-18 05:30:00,Zone-B (Blast Furnace),70.62,5.25,34.86,19.54,51.51,2.68,5.32,83.63,0
2025-01-18 06:00:00,Zone-C (Oxygen Plant),38.08,0.0,85.95,19.94,23.6,1.47,2.09,75.29,0
2025-01-18 06:30:00,Zone-D (Workshop),23.69,0.75,51.51,20.43,52.49,1.9,0.29,64.75,0
2025-01-18 07:00:00,Zone-A (Coke Oven),22.7,2.1,76.38,20.85,46.92,3.03,3.14,67.82,0
2025-01-18 07:30:00,Zone-A (Coke Oven),0.0,2.33,120.66,15.0,54.54,4.58,1.36,74.96,0
2025-01-18 08:00:00,Zone-C (Oxygen Plant),52.08,1.46,91.54,19.29,37.51,2.88,0.89,87.34,0
2025-01-18 08:30:00,Zone-D (Workshop),28.05,3.19,53.73,19.91,20.0,1.77,1.56,79.28,0
2025-01-18 09:00:00,Zone-A (Coke Oven),25.49,4.08,29.56,22.76,38.24,2.21,7.97,67.27,0
2025-01-18 09:30:00,Zone-D (Workshop),109.83,4.2,0.0,18.88,51.1,2.53,3.27,81.48,0
2025-01-18 10:00:00,Zone-C (Oxygen Plant),37.47,0.0,43.26,20.74,60.23,2.22,3.72,71.13,0
2025-01-18 10:30:00,Zone-A (Coke Oven),11.21,1.15,36.96,22.74,27.42,3.22,0.56,83.9,0
2025-01-18 11:00:00,Zone-D (Workshop),19.34,5.58,65.61,18.53,60.41,2.67,0.0,100.27,0
2025-01-18 11:30:00,Zone-A (Coke Oven),58.71,4.68,43.84,21.09,35.28,3.23,1.36,71.41,0
2025-01-18 12:00:00,Zone-C (Oxygen Plant),230.57,33.87,37.18,14.92,50.44,5.19,5.88,83.02,1
2025-01-18 12:30:00,Zone-D (Workshop),0.0,3.05,0.0,19.74,37.35,3.56,3.67,67.55,0
2025-01-18 13:00:00,Zone-A (Coke Oven),52.98,0.0,12.4,19.3,47.73,2.37,4.2,73.88,0
2025-01-18 13:30:00,Zone-C (Oxygen Plant),13.3,2.14,69.07,19.4,58.38,1.72,4.48,75.3,0
2025-01-18 14:00:00,Zone-A (Coke Oven),76.83,7.69,118.64,23.0,26.59,4.24,1.82,73.06,0
2025-01-18 14:30:00,Zone-A (Coke Oven),57.0,0.0,46.1,21.77,34.8,1.04,5.78,99.63,0
2025-01-18 15:00:00,Zone-B (Blast Furnace),18.82,0.0,63.11,22.15,47.77,1.91,1.73,71.93,0
2025-01-18 15:30:00,Zone-B (Blast Furnace),62.03,4.29,88.1,21.24,81.02,2.0,5.81,80.87,0
2025-01-18 16:00:00,Zone-C (Oxygen Plant),31.7,0.0,17.56,18.09,32.05,4.51,3.88,55.7,0
2025-01-18 16:30:00,Zone-B (Blast Furnace),51.32,0.1,64.67,21.09,75.6,3.95,0.0,79.32,0
2025-01-18 17:00:00,Zone-C (Oxygen Plant),42.12,3.79,20.38,22.11,75.07,3.7,1.5,86.42,0
2025-01-18 17:30:00,Zone-B (Blast Furnace),8.84,0.1,84.59,19.22,43.54,2.24,0.0,69.72,0
2025-01-18 18:00:00,Zone-A (Coke Oven),13.91,1.29,56.06,21.95,40.53,4.44,5.33,50.0,0
2025-01-18 18:30:00,Zone-C (Oxygen Plant),55.75,4.23,61.94,21.56,34.62,2.79,2.95,74.61,0
2025-01-18 19:00:00,Zone-C (Oxygen Plant),21.63,3.26,18.7,23.0,43.98,3.28,0.0,75.17,0
2025-01-18 19:30:00,Zone-A (Coke Oven),19.91,2.8,78.28,19.87,23.9,2.64,3.75,82.24,0
2025-01-18 20:00:00,Zone-C (Oxygen Plant),6.12,0.98,133.39,18.85,43.86,2.46,1.93,95.11,0
2025-01-18 20:30:00,Zone-C (Oxygen Plant),40.59,3.11,9.68,19.96,67.45,2.3,0.03,71.2,0
2025-01-18 21:00:00,Zone-B (Blast Furnace),81.56,1.63,36.41,22.65,35.83,2.33,6.36,66.44,0
2025-01-18 21:30:00,Zone-C (Oxygen Plant),3.31,3.37,59.26,17.76,41.39,2.99,3.21,63.33,0
2025-01-18 22:00:00,Zone-D (Workshop),30.61,0.51,81.46,17.4,20.0,2.79,2.41,76.98,0
2025-01-18 22:30:00,Zone-A (Coke Oven),65.31,1.45,27.62,20.63,50.61,2.47,2.2,79.79,0
2025-01-18 23:00:00,Zone-B (Blast Furnace),28.01,0.0,0.0,19.84,48.97,3.71,0.0,69.54,0
2025-01-18 23:30:00,Zone-B (Blast Furnace),41.31,1.89,104.37,20.51,45.96,0.5,0.39,82.79,0
2025-01-19 00:00:00,Zone-D (Workshop),3.44,0.0,80.42,21.92,41.75,2.91,5.57,79.65,0
2025-01-19 00:30:00,Zone-A (Coke Oven),40.71,0.0,0.0,19.67,40.61,3.07,2.05,75.43,0
2025-01-19 01:00:00,Zone-A (Coke Oven),25.32,2.78,25.7,17.69,52.53,3.42,3.04,65.98,0
2025-01-19 01:30:00,Zone-B (Blast Furnace),54.64,2.64,112.73,23.0,44.57,2.45,0.0,70.18,0
2025-01-19 02:00:00,Zone-C (Oxygen Plant),59.68,4.35,107.91,19.0,49.72,2.67,0.36,50.7,0
2025-01-19 02:30:00,Zone-B (Blast Furnace),94.74,0.71,87.55,18.91,48.22,3.29,4.22,77.36,0
2025-01-19 03:00:00,Zone-A (Coke Oven),44.49,3.22,42.96,22.16,61.85,3.69,3.76,75.26,0
2025-01-19 03:30:00,Zone-D (Workshop),38.14,3.65,53.32,19.92,55.15,2.26,6.51,76.88,0
2025-01-19 04:00:00,Zone-B (Blast Furnace),217.63,40.09,44.76,15.17,47.89,5.77,5.69,80.04,1
2025-01-19 04:30:00,Zone-A (Coke Oven),21.17,0.0,95.13,21.22,67.78,3.84,2.54,78.86,0
2025-01-19 05:00:00,Zone-B (Blast Furnace),38.46,2.45,14.97,22.13,51.3,0.8,3.95,73.9,0
2025-01-19 05:30:00,Zone-C (Oxygen Plant),22.61,3.09,17.77,20.0,64.57,1.95,2.37,75.49,0
2025-01-19 06:00:00,Zone-B (Blast Furnace),34.21,2.02,90.41,22.78,54.1,3.67,7.11,60.96,0
2025-01-19 06:30:00,Zone-B (Blast Furnace),62.94,0.0,48.23,17.3,20.0,3.37,5.3,69.16,0
2025-01-19 07:00:00,Zone-A (Coke Oven),4.84,2.48,105.14,21.64,64.57,2.92,3.34,75.5,0
2025-01-19 07:30:00,Zone-A (Coke Oven),58.5,8.64,23.14,19.24,47.03,2.14,3.4,67.64,0
2025-01-19 08:00:00,Zone-A (Coke Oven),62.93,0.92,47.81,22.56,44.22,1.79,5.89,83.6,0
2025-01-19 08:30:00,Zone-B (Blast Furnace),27.05,0.0,13.1,20.71,49.22,2.03,4.16,68.41,0
2025-01-19 09:00:00,Zone-C (Oxygen Plant),0.0,3.12,50.29,19.49,39.83,3.74,6.12,77.16,0
2025-01-19 09:30:00,Zone-D (Workshop),14.8,2.94,0.0,21.49,48.41,2.0,0.0,76.17,0
2025-01-19 10:00:00,Zone-D (Workshop),62.42,5.58,30.49,21.84,36.12,2.58,3.92,82.46,0
2025-01-19 10:30:00,Zone-A (Coke Oven),29.43,0.0,0.0,21.46,64.11,1.9,1.97,84.01,0
2025-01-19 11:00:00,Zone-A (Coke Oven),5.02,4.19,77.76,18.96,43.3,3.17,6.51,81.94,0
2025-01-19 11:30:00,Zone-B (Blast Furnace),273.29,19.57,78.66,14.68,39.26,4.64,6.09,53.94,1
2025-01-19 12:00:00,Zone-D (Workshop),51.02,1.57,0.0,20.49,31.13,2.42,3.07,86.94,0
2025-01-19 12:30:00,Zone-A (Coke Oven),43.67,3.02,103.36,20.44,49.03,1.15,6.07,90.27,0
2025-01-19 13:00:00,Zone-C (Oxygen Plant),24.03,5.09,149.9,21.62,47.81,1.21,6.57,70.18,0
2025-01-19 13:30:00,Zone-C (Oxygen Plant),20.83,4.62,51.84,17.48,50.83,2.51,3.15,77.37,0
2025-01-19 14:00:00,Zone-A (Coke Oven),20.21,0.0,24.36,21.0,29.59,1.44,7.94,66.09,0
2025-01-19 14:30:00,Zone-A (Coke Oven),6.94,4.46,162.97,20.07,20.98,4.18,2.94,55.52,0
2025-01-19 15:00:00,Zone-D (Workshop),70.38,1.81,0.0,19.24,54.38,0.85,2.57,67.61,0
2025-01-19 15:30:00,Zone-D (Workshop),21.94,2.22,50.8,19.39,67.27,1.86,4.73,69.6,0
2025-01-19 16:00:00,Zone-B (Blast Furnace),60.43,2.22,57.18,20.18,29.6,2.51,2.29,71.45,0
2025-01-19 16:30:00,Zone-D (Workshop),68.03,1.55,103.81,15.1,68.84,2.21,3.17,65.41,0
2025-01-19 17:00:00,Zone-C (Oxygen Plant),54.96,5.58,64.39,19.45,49.26,1.62,5.82,67.67,0
2025-01-19 17:30:00,Zone-C (Oxygen Plant),19.21,1.75,30.05,19.19,44.89,1.73,3.04,74.89,0
2025-01-19 18:00:00,Zone-A (Coke Oven),40.09,0.0,11.95,21.3,39.04,1.71,0.0,67.3,0
2025-01-19 18:30:00,Zone-D (Workshop),29.4,0.82,36.33,19.29,24.23,2.27,3.73,80.44,0
2025-01-19 19:00:00,Zone-B (Blast Furnace),7.41,2.54,9.72,20.18,59.82,4.06,1.61,81.82,0
2025-01-19 19:30:00,Zone-C (Oxygen Plant),38.11,5.69,51.91,22.81,33.37,2.56,4.73,98.8,0
2025-01-19 20:00:00,Zone-C (Oxygen Plant),0.52,3.81,27.43,21.99,33.3,3.45,4.39,86.26,0
2025-01-19 20:30:00,Zone-B (Blast Furnace),59.69,0.0,0.0,21.85,59.88,2.91,5.94,77.43,0
2025-01-19 21:00:00,Zone-B (Blast Furnace),18.38,9.46,100.21,19.75,20.0,3.39,4.82,68.8,0
2025-01-19 21:30:00,Zone-C (Oxygen Plant),35.03,2.79,30.09,21.31,22.15,0.5,5.18,77.94,0
2025-01-19 22:00:00,Zone-C (Oxygen Plant),37.08,5.83,0.0,20.15,44.73,2.26,1.66,78.27,0
2025-01-19 22:30:00,Zone-B (Blast Furnace),23.53,1.54,43.27,20.21,49.4,3.55,4.61,69.87,0
2025-01-19 23:00:00,Zone-C (Oxygen Plant),44.67,3.6,52.73,21.11,52.27,2.04,6.94,82.84,0
2025-01-19 23:30:00,Zone-A (Coke Oven),18.13,4.52,0.0,19.6,40.47,3.91,1.62,61.02,0
2025-01-20 00:00:00,Zone-A (Coke Oven),51.78,5.65,63.27,22.74,82.96,3.69,6.6,72.56,0
2025-01-20 00:30:00,Zone-B (Blast Furnace),0.0,5.17,8.11,20.26,41.58,2.12,1.9,80.56,0
2025-01-20 01:00:00,Zone-D (Workshop),33.16,4.62,118.44,21.43,41.54,2.1,1.3,72.12,0
2025-01-20 01:30:00,Zone-B (Blast Furnace),78.47,1.05,70.96,22.68,33.05,1.69,3.59,72.93,0
2025-01-20 02:00:00,Zone-B (Blast Furnace),4.99,0.28,34.0,22.05,46.86,2.0,4.43,73.62,0
2025-01-20 02:30:00,Zone-D (Workshop),13.06,3.0,20.19,18.39,54.22,1.51,4.82,66.64,0
2025-01-20 03:00:00,Zone-D (Workshop),42.85,4.8,45.8,21.17,63.05,2.84,1.08,86.74,0
2025-01-20 03:30:00,Zone-D (Workshop),34.49,1.33,74.51,21.78,22.66,1.34,3.87,64.82,0
2025-01-20 04:00:00,Zone-A (Coke Oven),243.02,27.74,48.98,17.61,41.31,5.57,1.63,78.18,1
2025-01-20 04:30:00,Zone-C (Oxygen Plant),42.23,6.36,41.31,18.83,51.7,3.0,0.02,79.14,0
2025-01-20 05:00:00,Zone-A (Coke Oven),45.87,0.0,52.33,19.51,53.81,1.17,1.14,65.51,0
